volume,replicate,mass,start_time,end_time,aspirate_speed,dispense_speed,aspirate_wait_time,dispense_wait_time,retract_speed,pre_asp_air_vol,post_asp_air_vol,blowout_vol
0.01,1,-0.0015999999999998238,2025-06-25T23:25:12.278807,2025-06-25T23:25:29.082852,25,26,3.787631990440245,0.0,5.379594823340085,1.967467375436639e-14,0.0,2.5173018536779443e-13
0.01,2,-0.00039999999999906777,2025-06-25T23:25:29.083151,2025-06-25T23:25:48.077865,25,26,3.787631990440245,0.0,5.379594823340085,1.967467375436639e-14,0.0,2.5173018536779443e-13
0.01,0,0.008399999999999963,2025-06-25T23:26:28.924550,2025-06-25T23:27:07.286423,21,22,15.29276731559527,0.0,9.9314892366754,0.038396462105742796,0.02460501156778594,0.05158928032710236
0.01,1,0.008099999999998886,2025-06-25T23:27:07.286423,2025-06-25T23:27:43.277034,21,22,15.29276731559527,0.0,9.9314892366754,0.038396462105742796,0.02460501156778594,0.05158928032710236
0.01,2,0.00820000000000043,2025-06-25T23:27:43.277034,2025-06-25T23:28:19.683789,21,22,15.29276731559527,0.0,9.9314892366754,0.038396462105742796,0.02460501156778594,0.05158928032710236
0.01,0,0.009199999999999875,2025-06-25T23:28:53.836010,2025-06-25T23:29:20.888579,10,22,7.012789828110404,1.1289673107755137e-13,14.99999999999997,0.017638264285575387,0.06808547587880855,1.1579125747812187e-15
0.01,1,0.00870000000000104,2025-06-25T23:29:20.888939,2025-06-25T23:29:46.886596,10,22,7.012789828110404,1.1289673107755137e-13,14.99999999999997,0.017638264285575387,0.06808547587880855,1.1579125747812187e-15
0.01,2,0.007799999999999585,2025-06-25T23:29:46.886910,2025-06-25T23:30:11.685245,10,22,7.012789828110404,1.1289673107755137e-13,14.99999999999997,0.017638264285575387,0.06808547587880855,1.1579125747812187e-15
0.01,0,0.007499999999998508,2025-06-25T23:30:52.151144,2025-06-25T23:31:06.287375,5,15,1.0665391675952728e-12,3.036479316881547e-13,14.999999999999726,0.09458821267177701,0.016391954009239814,6.932149616616834e-16
0.01,1,0.007500000000000284,2025-06-25T23:31:06.287796,2025-06-25T23:31:22.883873,5,15,1.0665391675952728e-12,3.036479316881547e-13,14.999999999999726,0.09458821267177701,0.016391954009239814,6.932149616616834e-16
0.01,2,0.007899999999999352,2025-06-25T23:31:22.884589,2025-06-25T23:31:41.286758,5,15,1.0665391675952728e-12,3.036479316881547e-13,14.999999999999726,0.09458821267177701,0.016391954009239814,6.932149616616834e-16
0.01,0,0.0038000000000000256,2025-06-25T23:32:17.582725,2025-06-25T23:33:07.882106,30,18,20.38674757347959,5.04665294743738e-13,11.512074408752436,0.08119351977542283,0.03819383739768951,8.26355815568431e-16
0.01,1,0.004099999999999326,2025-06-25T23:33:07.882106,2025-06-25T23:33:59.478068,30,18,20.38674757347959,5.04665294743738e-13,11.512074408752436,0.08119351977542283,0.03819383739768951,8.26355815568431e-16
0.01,2,0.00280000000000058,2025-06-25T23:33:59.478440,2025-06-25T23:34:50.082841,30,18,20.38674757347959,5.04665294743738e-13,11.512074408752436,0.08119351977542283,0.03819383739768951,8.26355815568431e-16
0.01,0,0.0003000000000010772,2025-06-25T23:35:35.279098,2025-06-25T23:35:55.684991,30,7,7.218211532419372e-08,0.0,12.383627249495571,0.0,0.09718150417303917,0.0
0.01,1,0.0045999999999999375,2025-06-25T23:35:55.684991,2025-06-25T23:36:21.891057,30,7,7.218211532419372e-08,0.0,12.383627249495571,0.0,0.09718150417303917,0.0
0.01,2,-0.0005999999999986017,2025-06-25T23:36:21.891057,2025-06-25T23:36:42.884333,30,7,7.218211532419372e-08,0.0,12.383627249495571,0.0,0.09718150417303917,0.0
0.01,0,0.013099999999999667,2025-06-25T23:37:24.245349,2025-06-25T23:37:44.681435,18,17,3.2395257365516133e-14,1.0995511894993502e-13,9.272331567319796,0.04469917645348248,0.02651010549497365,0.09999999999999999
0.01,1,0.0038000000000000256,2025-06-25T23:37:44.681435,2025-06-25T23:38:07.881686,18,17,3.2395257365516133e-14,1.0995511894993502e-13,9.272331567319796,0.04469917645348248,0.02651010549497365,0.09999999999999999
0.01,2,0.006999999999999673,2025-06-25T23:38:07.881938,2025-06-25T23:38:26.492290,18,17,3.2395257365516133e-14,1.0995511894993502e-13,9.272331567319796,0.04469917645348248,0.02651010549497365,0.09999999999999999
0.01,0,0.0070000000000014495,2025-06-25T23:39:12.397554,2025-06-25T23:39:37.691173,5,7,9.206707502441677,1.166123778363368e-11,15.0,0.07370941586410552,0.006073955139480287,0.08724531099219096
0.01,1,0.007400000000000517,2025-06-25T23:39:37.691647,2025-06-25T23:40:02.889590,5,7,9.206707502441677,1.166123778363368e-11,15.0,0.07370941586410552,0.006073955139480287,0.08724531099219096
0.01,2,0.007899999999999352,2025-06-25T23:40:02.890171,2025-06-25T23:40:26.888967,5,7,9.206707502441677,1.166123778363368e-11,15.0,0.07370941586410552,0.006073955139480287,0.08724531099219096
0.01,0,0.007899999999999352,2025-06-25T23:41:09.010349,2025-06-25T23:41:32.890528,5,24,3.641645472258338,4.317985064632051e-12,14.999999999998465,0.03889175277165051,0.06965792634544984,0.03268106925295879
0.01,1,0.007600000000000051,2025-06-25T23:41:32.891026,2025-06-25T23:41:56.090205,5,24,3.641645472258338,4.317985064632051e-12,14.999999999998465,0.03889175277165051,0.06965792634544984,0.03268106925295879
0.01,2,0.007999999999999119,2025-06-25T23:41:56.090462,2025-06-25T23:42:20.489461,5,24,3.641645472258338,4.317985064632051e-12,14.999999999998465,0.03889175277165051,0.06965792634544984,0.03268106925295879
0.01,0,0.0077000000000015945,2025-06-25T23:43:03.106438,2025-06-25T23:43:40.881339,16,24,17.362780595191207,0.0,7.994009165983176,0.019346395554494012,0.03723683794664453,0.0
0.01,1,0.008000000000000895,2025-06-25T23:43:40.881578,2025-06-25T23:44:14.490397,16,24,17.362780595191207,0.0,7.994009165983176,0.019346395554494012,0.03723683794664453,0.0
0.01,2,0.007799999999999585,2025-06-25T23:44:14.490397,2025-06-25T23:44:48.690571,16,24,17.362780595191207,0.0,7.994009165983176,0.019346395554494012,0.03723683794664453,0.0
0.01,0,0.008100000000000662,2025-06-25T23:45:33.135248,2025-06-25T23:46:06.683724,11,12,13.336791381968906,1.3077958741466636e-12,14.99999999999919,0.03335175720924941,0.056855328790487214,1.1263815982364824e-15
0.01,1,0.007299999999998974,2025-06-25T23:46:06.683724,2025-06-25T23:46:36.295421,11,12,13.336791381968906,1.3077958741466636e-12,14.99999999999919,0.03335175720924941,0.056855328790487214,1.1263815982364824e-15
0.01,2,0.008000000000000895,2025-06-25T23:46:36.295421,2025-06-25T23:47:05.091586,11,12,13.336791381968906,1.3077958741466636e-12,14.99999999999919,0.03335175720924941,0.056855328790487214,1.1263815982364824e-15
0.01,0,0.0024999999999995026,2025-06-25T23:47:43.838859,2025-06-25T23:48:03.882471,6,8,4.694589378010692,1.28896919758491e-12,10.990413585070442,0.0,0.07086091888338784,3.4124477046987692e-15
0.01,1,0.0035999999999987153,2025-06-25T23:48:03.882948,2025-06-25T23:48:22.893410,6,8,4.694589378010692,1.28896919758491e-12,10.990413585070442,0.0,0.07086091888338784,3.4124477046987692e-15
0.01,2,0.0035000000000007248,2025-06-25T23:48:22.893410,2025-06-25T23:48:42.095854,6,8,4.694589378010692,1.28896919758491e-12,10.990413585070442,0.0,0.07086091888338784,3.4124477046987692e-15
0.01,0,0.014599999999999724,2025-06-25T23:49:22.002033,2025-06-25T23:49:34.091411,5,8,1.702123200519979e-09,0.0,12.115483786534984,0.09999999999908196,1.5174326992665173e-12,3.4596566586619938e-12
0.01,1,0.007400000000000517,2025-06-25T23:49:34.091817,2025-06-25T23:49:49.089015,5,8,1.702123200519979e-09,0.0,12.115483786534984,0.09999999999908196,1.5174326992665173e-12,3.4596566586619938e-12
0.01,2,0.01410000000000089,2025-06-25T23:49:49.089015,2025-06-25T23:50:05.286273,5,8,1.702123200519979e-09,0.0,12.115483786534984,0.09999999999908196,1.5174326992665173e-12,3.4596566586619938e-12
0.01,0,0.008399999999999963,2025-06-25T23:51:00.593212,2025-06-25T23:51:16.292309,5,9,0.0,0.0,15.0,0.08261417676859868,0.030028922652764065,0.1
0.01,1,0.006099999999999994,2025-06-25T23:51:16.292309,2025-06-25T23:51:31.098098,5,9,0.0,0.0,15.0,0.08261417676859868,0.030028922652764065,0.1
0.01,2,0.006800000000000139,2025-06-25T23:51:31.098098,2025-06-25T23:51:46.095810,5,9,0.0,0.0,15.0,0.08261417676859868,0.030028922652764065,0.1
0.01,0,0.008199999999998653,2025-06-25T23:52:34.829313,2025-06-25T23:52:55.088051,5,26,1.7258120124821437e-14,9.779529790259444e-17,13.420379880347157,0.07939076651839908,7.754049062377562e-05,0.02113964140757838
0.01,1,0.007699999999999818,2025-06-25T23:52:55.088051,2025-06-25T23:53:15.489982,5,26,1.7258120124821437e-14,9.779529790259444e-17,13.420379880347157,0.07939076651839908,7.754049062377562e-05,0.02113964140757838
0.01,2,0.007399999999998741,2025-06-25T23:53:15.489982,2025-06-25T23:53:37.298718,5,26,1.7258120124821437e-14,9.779529790259444e-17,13.420379880347157,0.07939076651839908,7.754049062377562e-05,0.02113964140757838
0.01,0,0.0129999999999999,2025-06-25T23:54:22.084390,2025-06-25T23:54:52.894175,11,29,7.365145662738353,4.490876945097638e-15,15.0,0.02850806353614617,0.07391266186524474,0.0
0.01,1,0.008399999999999963,2025-06-25T23:54:52.894820,2025-06-25T23:55:27.685697,11,29,7.365145662738353,4.490876945097638e-15,15.0,0.02850806353614617,0.07391266186524474,0.0
0.01,2,0.004899999999999238,2025-06-25T23:55:27.685697,2025-06-25T23:56:03.885128,11,29,7.365145662738353,4.490876945097638e-15,15.0,0.02850806353614617,0.07391266186524474,0.0
0.01,0,0.008300000000000196,2025-06-25T23:56:47.305969,2025-06-25T23:57:08.096342,9,17,0.0,0.0,15.0,0.05437772863702315,0.06640031990431587,0.007314755605963361
0.01,1,0.008399999999999963,2025-06-25T23:57:08.096342,2025-06-25T23:57:27.698376,9,17,0.0,0.0,15.0,0.05437772863702315,0.06640031990431587,0.007314755605963361
0.01,2,0.007799999999999585,2025-06-25T23:57:27.698376,2025-06-25T23:57:48.500263,9,17,0.0,0.0,15.0,0.05437772863702315,0.06640031990431587,0.007314755605963361
0.01,0,0.007799999999999585,2025-06-25T23:58:28.748909,2025-06-25T23:58:59.698696,7,7,12.077686657074914,0.0,15.0,0.0195680056474532,0.06148533778421903,0.058789326261901524
0.01,1,0.00730000000000075,2025-06-25T23:58:59.698915,2025-06-25T23:59:29.486055,7,7,12.077686657074914,0.0,15.0,0.0195680056474532,0.06148533778421903,0.058789326261901524
0.01,2,0.008399999999999963,2025-06-25T23:59:29.486312,2025-06-25T23:59:57.690583,7,7,12.077686657074914,0.0,15.0,0.0195680056474532,0.06148533778421903,0.058789326261901524
0.01,0,0.007799999999999585,2025-06-26T00:00:42.758823,2025-06-26T00:00:57.296596,5,5,0.0,0.0,12.165137566610404,0.05705998666459319,0.025208605459289636,0.01257172244412718
0.01,1,0.007799999999999585,2025-06-26T00:00:57.297117,2025-06-26T00:01:14.293250,5,5,0.0,0.0,12.165137566610404,0.05705998666459319,0.025208605459289636,0.01257172244412718
0.01,2,0.008300000000000196,2025-06-26T00:01:14.293723,2025-06-26T00:01:31.097516,5,5,0.0,0.0,12.165137566610404,0.05705998666459319,0.025208605459289636,0.01257172244412718
0.01,0,0.007400000000000517,2025-06-26T00:02:14.574879,2025-06-26T00:02:41.496271,8,24,9.120748009772516,0.0,15.0,0.05263265825686619,0.044402985475787596,0.045535014850860006
0.01,1,0.007199999999999207,2025-06-26T00:02:41.496472,2025-06-26T00:03:10.692108,8,24,9.120748009772516,0.0,15.0,0.05263265825686619,0.044402985475787596,0.045535014850860006
0.01,2,0.010600000000000165,2025-06-26T00:03:10.692480,2025-06-26T00:03:40.687486,8,24,9.120748009772516,0.0,15.0,0.05263265825686619,0.044402985475787596,0.045535014850860006
0.01,0,0.008399999999999963,2025-06-26T00:04:21.913785,2025-06-26T00:04:46.497579,8,26,0.0,0.0,15.0,0.05153339436618248,0.09139252078209559,0.058130255251000455
0.01,1,0.007799999999999585,2025-06-26T00:04:46.498243,2025-06-26T00:05:09.889349,8,26,0.0,0.0,15.0,0.05153339436618248,0.09139252078209559,0.058130255251000455
0.01,2,0.0077000000000015945,2025-06-26T00:05:09.889349,2025-06-26T00:05:34.896269,8,26,0.0,0.0,15.0,0.05153339436618248,0.09139252078209559,0.058130255251000455
0.01,0,0.008699999999999264,2025-06-26T00:06:21.663274,2025-06-26T00:06:37.492272,5,16,1.856002900223552e-14,3.7657481506307406e-14,14.999999999999991,0.08595097528769796,7.779832837913161e-17,0.079690189419079
0.01,1,0.006600000000000605,2025-06-26T00:06:37.492535,2025-06-26T00:06:53.097370,5,16,1.856002900223552e-14,3.7657481506307406e-14,14.999999999999991,0.08595097528769796,7.779832837913161e-17,0.079690189419079
0.01,2,0.008899999999998798,2025-06-26T00:06:53.097370,2025-06-26T00:07:10.093888,5,16,1.856002900223552e-14,3.7657481506307406e-14,14.999999999999991,0.08595097528769796,7.779832837913161e-17,0.079690189419079
0.01,0,0.007699999999999818,2025-06-26T00:07:55.726739,2025-06-26T00:08:19.293776,7,27,0.0,8.876488127520672e-15,15.0,0.0647945809679559,0.0668684866403513,2.5231202257436363e-17
0.01,1,0.008100000000000662,2025-06-26T00:08:19.294027,2025-06-26T00:08:45.291814,7,27,0.0,8.876488127520672e-15,15.0,0.0647945809679559,0.0668684866403513,2.5231202257436363e-17
0.01,2,0.007899999999999352,2025-06-26T00:08:45.291814,2025-06-26T00:09:08.891587,7,27,0.0,8.876488127520672e-15,15.0,0.0647945809679559,0.0668684866403513,2.5231202257436363e-17
0.01,0,0.00820000000000043,2025-06-26T00:09:59.760814,2025-06-26T00:10:22.296093,5,5,8.68907639900872,0.0,15.0,0.09090199003301279,0.0,0.1
0.01,1,0.008599999999999497,2025-06-26T00:10:22.296093,2025-06-26T00:10:44.296743,5,5,8.68907639900872,0.0,15.0,0.09090199003301279,0.0,0.1
0.01,2,0.008000000000000895,2025-06-26T00:10:44.297059,2025-06-26T00:11:07.896414,5,5,8.68907639900872,0.0,15.0,0.09090199003301279,0.0,0.1
0.01,0,0.007899999999999352,2025-06-26T00:11:51.994594,2025-06-26T00:12:22.100789,27,26,4.7061416204432955,6.268560883013984e-13,9.728863058059256,0.04068888290750037,0.012949686650902938,0.022037498564488625
0.01,1,0.006800000000000139,2025-06-26T00:12:22.101086,2025-06-26T00:12:52.895433,27,26,4.7061416204432955,6.268560883013984e-13,9.728863058059256,0.04068888290750037,0.012949686650902938,0.022037498564488625
0.01,2,0.008000000000000895,2025-06-26T00:12:52.895433,2025-06-26T00:13:21.291851,27,26,4.7061416204432955,6.268560883013984e-13,9.728863058059256,0.04068888290750037,0.012949686650902938,0.022037498564488625
0.01,0,0.008399999999999963,2025-06-26T00:14:09.508279,2025-06-26T00:14:32.298230,5,26,5.449698763605942e-13,0.0,14.999999999999968,0.05080103641402274,0.05524924569529546,9.44923986350532e-16
0.01,1,0.008100000000000662,2025-06-26T00:14:32.298479,2025-06-26T00:14:59.303655,5,26,5.449698763605942e-13,0.0,14.999999999999968,0.05080103641402274,0.05524924569529546,9.44923986350532e-16
0.01,2,0.008099999999998886,2025-06-26T00:14:59.303980,2025-06-26T00:15:21.304230,5,26,5.449698763605942e-13,0.0,14.999999999999968,0.05080103641402274,0.05524924569529546,9.44923986350532e-16
0.01,0,0.008099999999998886,2025-06-26T00:16:09.702707,2025-06-26T00:16:22.701435,5,5,0.0,0.0,15.0,0.0845874076396455,0.005904707163709117,0.0
0.01,1,0.00849999999999973,2025-06-26T00:16:22.701435,2025-06-26T00:16:39.905633,5,5,0.0,0.0,15.0,0.0845874076396455,0.005904707163709117,0.0
0.01,2,0.007900000000001128,2025-06-26T00:16:39.905857,2025-06-26T00:16:52.297017,5,5,0.0,0.0,15.0,0.0845874076396455,0.005904707163709117,0.0
0.01,0,0.008599999999999497,2025-06-26T00:17:41.798007,2025-06-26T00:18:14.495948,24,5,13.342507755230509,1.882086995595541e-13,8.300938278818247,0.029757467704022468,0.028311898914301734,2.1180010100711583e-16
